  0.493696E-05  0.206366E+08  0.206366E+08  0.275118E+08  0.275118E+08  0.000000E+00  0.206366E+08
  0.494190E-05  0.206366E+08  0.206366E+08  0.275118E+08  0.275118E+08  0.000000E+00  0.206366E+08
  0.494685E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.495179E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.495675E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.496171E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.496667E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.497164E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.497662E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.498159E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.498658E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.499157E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.499656E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.500156E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.500657E-05  0.206366E+08  0.206366E+08  0.275117E+08  0.275117E+08  0.000000E+00  0.206366E+08
  0.501157E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.501659E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.502161E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.502663E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.503166E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.503669E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.504173E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.504678E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.505183E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.505688E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.506194E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.506701E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.507208E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275116E+08  0.000000E+00  0.206366E+08
  0.507715E-05  0.206366E+08  0.206366E+08  0.275116E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.508223E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.508731E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.509240E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.509750E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.510260E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.510770E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.511281E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.511793E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.512305E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.512818E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.513331E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275115E+08  0.000000E+00  0.206366E+08
  0.513844E-05  0.206366E+08  0.206366E+08  0.275115E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.514358E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.514873E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.515388E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.515904E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.516420E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.516937E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.517454E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.517972E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.518490E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.519008E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.519528E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.520048E-05  0.206366E+08  0.206366E+08  0.275114E+08  0.275114E+08  0.000000E+00  0.206366E+08
  0.520568E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.521089E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.521610E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.522132E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.522654E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.523177E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.523701E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.524225E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.524749E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.525274E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.525800E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275113E+08  0.000000E+00  0.206366E+08
  0.526326E-05  0.206366E+08  0.206366E+08  0.275113E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.526852E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.527379E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.527907E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.528435E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.528964E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.529493E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.530023E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.530553E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.531084E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.531615E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.532147E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275112E+08  0.000000E+00  0.206366E+08
  0.532680E-05  0.206366E+08  0.206366E+08  0.275112E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.533213E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.533746E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.534280E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.534815E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.535350E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.535885E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.536421E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.536958E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.537495E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.538033E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275111E+08  0.000000E+00  0.206366E+08
  0.538571E-05  0.206366E+08  0.206366E+08  0.275111E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.539110E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.539650E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.540190E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.540730E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.541271E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.541813E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.542355E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.542897E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.543441E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.543984E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.544528E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275110E+08  0.000000E+00  0.206366E+08
  0.545073E-05  0.206366E+08  0.206366E+08  0.275110E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.545619E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.546165E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.546711E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.547258E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.547805E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.548354E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.548902E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.549451E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.550001E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275109E+08  0.000000E+00  0.206366E+08
  0.550551E-05  0.206366E+08  0.206366E+08  0.275109E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.551102E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.551654E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.552205E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.552758E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.553311E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.553865E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.554419E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.554973E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
  0.555529E-05  0.206366E+08  0.206366E+08  0.275108E+08  0.275108E+08  0.000000E+00  0.206366E+08
