    0.53268E-05    0.30946E+02
    0.53321E-05    0.30976E+02
    0.53375E-05    0.31006E+02
    0.53428E-05    0.31036E+02
    0.53481E-05    0.31066E+02
    0.53535E-05    0.31096E+02
    0.53589E-05    0.31126E+02
    0.53642E-05    0.31157E+02
    0.53696E-05    0.31187E+02
    0.53750E-05    0.31217E+02
    0.53803E-05    0.31247E+02
    0.53857E-05    0.31278E+02
    0.53911E-05    0.31308E+02
    0.53965E-05    0.31339E+02
    0.54019E-05    0.31369E+02
    0.54073E-05    0.31399E+02
    0.54127E-05    0.31430E+02
    0.54181E-05    0.31460E+02
    0.54235E-05    0.31491E+02
    0.54290E-05    0.31521E+02
    0.54344E-05    0.31552E+02
    0.54398E-05    0.31583E+02
    0.54453E-05    0.31613E+02
    0.54507E-05    0.31644E+02
    0.54562E-05    0.31675E+02
    0.54616E-05    0.31705E+02
    0.54671E-05    0.31736E+02
    0.54726E-05    0.31767E+02
    0.54781E-05    0.31798E+02
    0.54835E-05    0.31829E+02
    0.54890E-05    0.31860E+02
    0.54945E-05    0.31890E+02
    0.55000E-05    0.31921E+02
    0.55055E-05    0.31952E+02
    0.55110E-05    0.31983E+02
    0.55165E-05    0.32014E+02
    0.55221E-05    0.32046E+02
    0.55276E-05    0.32077E+02
    0.55331E-05    0.32108E+02
    0.55386E-05    0.32139E+02
    0.55442E-05    0.32170E+02
    0.55497E-05    0.32201E+02
    0.55553E-05    0.32233E+02
    0.55608E-05    0.32264E+02
    0.55664E-05    0.32295E+02
    0.55720E-05    0.32327E+02
    0.55776E-05    0.32358E+02
    0.55831E-05    0.32389E+02
    0.55887E-05    0.32421E+02
    0.55943E-05    0.32452E+02
    0.55999E-05    0.32484E+02
    0.56055E-05    0.32515E+02
    0.56111E-05    0.32547E+02
    0.56167E-05    0.32578E+02
    0.56224E-05    0.32610E+02
    0.56280E-05    0.32642E+02
    0.56336E-05    0.32673E+02
    0.56392E-05    0.32705E+02
    0.56449E-05    0.32737E+02
    0.56505E-05    0.32769E+02
    0.56562E-05    0.32800E+02
    0.56618E-05    0.32832E+02
    0.56675E-05    0.32864E+02
    0.56732E-05    0.32896E+02
    0.56789E-05    0.32928E+02
    0.56845E-05    0.32960E+02
    0.56902E-05    0.32992E+02
    0.56959E-05    0.33024E+02
    0.57016E-05    0.33056E+02
    0.57073E-05    0.33088E+02
    0.57130E-05    0.33120E+02
    0.57187E-05    0.33152E+02
    0.57245E-05    0.33184E+02
    0.57302E-05    0.33217E+02
    0.57359E-05    0.33249E+02
    0.57417E-05    0.33281E+02
    0.57474E-05    0.33313E+02
    0.57532E-05    0.33346E+02
    0.57589E-05    0.33378E+02
    0.57647E-05    0.33410E+02
    0.57705E-05    0.33443E+02
    0.57762E-05    0.33475E+02
    0.57820E-05    0.33508E+02
    0.57878E-05    0.33540E+02
    0.57936E-05    0.33573E+02
    0.57994E-05    0.33605E+02
    0.58052E-05    0.33638E+02
    0.58110E-05    0.33671E+02
    0.58168E-05    0.33703E+02
    0.58226E-05    0.33736E+02
    0.58284E-05    0.33769E+02
    0.58343E-05    0.33802E+02
    0.58401E-05    0.33834E+02
    0.58460E-05    0.33867E+02
    0.58518E-05    0.33900E+02
    0.58577E-05    0.33933E+02
    0.58635E-05    0.33966E+02
    0.58694E-05    0.33999E+02
    0.58753E-05    0.34032E+02
    0.58811E-05    0.34065E+02
    0.58870E-05    0.34098E+02
    0.58929E-05    0.34131E+02
    0.58988E-05    0.34164E+02
    0.59047E-05    0.34197E+02
    0.59106E-05    0.34231E+02
    0.59165E-05    0.34264E+02
    0.59224E-05    0.34297E+02
    0.59284E-05    0.34330E+02
    0.59343E-05    0.34364E+02
    0.59402E-05    0.34397E+02
    0.59462E-05    0.34430E+02
    0.59521E-05    0.34464E+02
    0.59581E-05    0.34497E+02
    0.59641E-05    0.34531E+02
    0.59700E-05    0.34564E+02
    0.59760E-05    0.34598E+02
    0.59820E-05    0.34631E+02
    0.59880E-05    0.34665E+02
    0.59939E-05    0.34699E+02
    0.59999E-05    0.34732E+02
    0.60059E-05    0.34766E+02
    0.60120E-05    0.34800E+02
    0.60180E-05    0.34833E+02
    0.60240E-05    0.34867E+02
    0.60300E-05    0.34901E+02
    0.60361E-05    0.34935E+02
    0.60421E-05    0.34969E+02
    0.60481E-05    0.35003E+02
    0.60542E-05    0.35037E+02
    0.60602E-05    0.35071E+02
    0.60663E-05    0.35105E+02
    0.60724E-05    0.35139E+02
    0.60785E-05    0.35173E+02
    0.60845E-05    0.35207E+02
    0.60906E-05    0.35241E+02
    0.60967E-05    0.35275E+02
    0.61028E-05    0.35310E+02
    0.61089E-05    0.35344E+02
    0.61150E-05    0.35378E+02
    0.61212E-05    0.35413E+02
    0.61273E-05    0.35447E+02
    0.61334E-05    0.35481E+02
    0.61395E-05    0.35516E+02
    0.61457E-05    0.35550E+02
    0.61518E-05    0.35585E+02
    0.61580E-05    0.35619E+02
    0.61641E-05    0.35654E+02
    0.61703E-05    0.35688E+02
    0.61765E-05    0.35723E+02
    0.61827E-05    0.35758E+02
    0.61889E-05    0.35792E+02
    0.61950E-05    0.35827E+02
    0.62012E-05    0.35862E+02
    0.62074E-05    0.35897E+02
    0.62137E-05    0.35932E+02
    0.62199E-05    0.35966E+02
    0.62261E-05    0.36001E+02
    0.62323E-05    0.36036E+02
    0.62386E-05    0.36071E+02
    0.62448E-05    0.36106E+02
    0.62511E-05    0.36141E+02
    0.62573E-05    0.36176E+02
    0.62636E-05    0.36212E+02
    0.62698E-05    0.36247E+02
    0.62761E-05    0.36282E+02
    0.62824E-05    0.36317E+02
    0.62887E-05    0.36352E+02
    0.62950E-05    0.36388E+02
    0.63013E-05    0.36423E+02
    0.63076E-05    0.36458E+02
    0.63139E-05    0.36494E+02
    0.63202E-05    0.36529E+02
    0.63265E-05    0.36564E+02
    0.63328E-05    0.36600E+02
    0.63392E-05    0.36635E+02
    0.63455E-05    0.36671E+02
    0.63519E-05    0.36707E+02
    0.63582E-05    0.36742E+02
    0.63646E-05    0.36778E+02
    0.63710E-05    0.36814E+02
    0.63773E-05    0.36849E+02
    0.63837E-05    0.36885E+02
    0.63901E-05    0.36921E+02
    0.63965E-05    0.36957E+02
    0.64029E-05    0.36993E+02
    0.64093E-05    0.37028E+02
    0.64157E-05    0.37064E+02
    0.64221E-05    0.37100E+02
    0.64286E-05    0.37136E+02
    0.64350E-05    0.37172E+02
    0.64414E-05    0.37209E+02
    0.64479E-05    0.37245E+02
    0.64543E-05    0.37281E+02
    0.64608E-05    0.37317E+02
    0.64672E-05    0.37353E+02
    0.64737E-05    0.37389E+02
    0.64802E-05    0.37426E+02
    0.64867E-05    0.37462E+02
    0.64932E-05    0.37498E+02
    0.64997E-05    0.37535E+02
    0.65062E-05    0.37571E+02
    0.65127E-05    0.37608E+02
    0.65192E-05    0.37644E+02
    0.65257E-05    0.37681E+02
    0.65322E-05    0.37717E+02
    0.65388E-05    0.37754E+02
    0.65453E-05    0.37790E+02
    0.65519E-05    0.37827E+02
    0.65584E-05    0.37864E+02
    0.65650E-05    0.37901E+02
    0.65716E-05    0.37937E+02
    0.65781E-05    0.37974E+02
    0.65847E-05    0.38011E+02
    0.65913E-05    0.38048E+02
    0.65979E-05    0.38085E+02
    0.66045E-05    0.38122E+02
    0.66111E-05    0.38159E+02
    0.66177E-05    0.38196E+02
    0.66243E-05    0.38233E+02
    0.66310E-05    0.38270E+02
    0.66376E-05    0.38307E+02
    0.66442E-05    0.38344E+02
    0.66509E-05    0.38382E+02
    0.66575E-05    0.38419E+02
    0.66642E-05    0.38456E+02
    0.66709E-05    0.38493E+02
    0.66775E-05    0.38531E+02
    0.66842E-05    0.38568E+02
    0.66909E-05    0.38606E+02
    0.66976E-05    0.38643E+02
    0.67043E-05    0.38681E+02
    0.67110E-05    0.38718E+02
    0.67177E-05    0.38756E+02
    0.67244E-05    0.38793E+02
    0.67312E-05    0.38831E+02
    0.67379E-05    0.38869E+02
    0.67447E-05    0.38906E+02
    0.67514E-05    0.38944E+02
    0.67582E-05    0.38982E+02
    0.67649E-05    0.39020E+02
    0.67717E-05    0.39058E+02
    0.67785E-05    0.39095E+02
    0.67852E-05    0.39133E+02
    0.67920E-05    0.39171E+02
    0.67988E-05    0.39209E+02
    0.68056E-05    0.39247E+02
    0.68124E-05    0.39286E+02
    0.68193E-05    0.39324E+02
    0.68261E-05    0.39362E+02
    0.68329E-05    0.39400E+02
    0.68397E-05    0.39438E+02
    0.68466E-05    0.39477E+02
    0.68534E-05    0.39515E+02
    0.68603E-05    0.39553E+02
    0.68672E-05    0.39592E+02
    0.68740E-05    0.39630E+02
    0.68809E-05    0.39668E+02
    0.68878E-05    0.39707E+02
    0.68947E-05    0.39746E+02
    0.69016E-05    0.39784E+02
    0.69085E-05    0.39823E+02
    0.69154E-05    0.39861E+02
    0.69223E-05    0.39900E+02
    0.69292E-05    0.39939E+02
    0.69362E-05    0.39978E+02
    0.69431E-05    0.40016E+02
    0.69501E-05    0.40055E+02
    0.69570E-05    0.40094E+02
    0.69640E-05    0.40133E+02
    0.69709E-05    0.40172E+02
    0.69779E-05    0.40211E+02
    0.69849E-05    0.40250E+02
    0.69919E-05    0.40289E+02
    0.69989E-05    0.40328E+02
    0.70059E-05    0.40367E+02
    0.70129E-05    0.40406E+02
    0.70199E-05    0.40446E+02
    0.70269E-05    0.40485E+02
    0.70340E-05    0.40524E+02
    0.70410E-05    0.40563E+02
    0.70480E-05    0.40603E+02
    0.70551E-05    0.40642E+02
    0.70622E-05    0.40682E+02
    0.70692E-05    0.40721E+02
    0.70763E-05    0.40761E+02
    0.70834E-05    0.40800E+02
    0.70905E-05    0.40840E+02
    0.70976E-05    0.40879E+02
    0.71047E-05    0.40919E+02
    0.71118E-05    0.40959E+02
    0.71189E-05    0.40999E+02
    0.71260E-05    0.41038E+02
    0.71331E-05    0.41078E+02
    0.71403E-05    0.41118E+02
    0.71474E-05    0.41158E+02
    0.71546E-05    0.41198E+02
    0.71617E-05    0.41238E+02
    0.71689E-05    0.41278E+02
    0.71761E-05    0.41318E+02
    0.71832E-05    0.41358E+02
    0.71904E-05    0.41398E+02
    0.71976E-05    0.41438E+02
    0.72048E-05    0.41479E+02
    0.72120E-05    0.41519E+02
    0.72192E-05    0.41559E+02
    0.72265E-05    0.41599E+02
    0.72337E-05    0.41640E+02
    0.72409E-05    0.41680E+02
    0.72482E-05    0.41721E+02
    0.72554E-05    0.41761E+02
    0.72627E-05    0.41802E+02
    0.72700E-05    0.41842E+02
    0.72772E-05    0.41883E+02
    0.72845E-05    0.41924E+02
    0.72918E-05    0.41964E+02
    0.72991E-05    0.42005E+02
    0.73064E-05    0.42046E+02
    0.73137E-05    0.42086E+02
    0.73210E-05    0.42127E+02
    0.73283E-05    0.42168E+02
    0.73357E-05    0.42209E+02
    0.73430E-05    0.42250E+02
    0.73504E-05    0.42291E+02
    0.73577E-05    0.42332E+02
    0.73651E-05    0.42373E+02
    0.73724E-05    0.42414E+02
    0.73798E-05    0.42456E+02
    0.73872E-05    0.42497E+02
    0.73946E-05    0.42538E+02
    0.74020E-05    0.42579E+02
    0.74094E-05    0.42621E+02
    0.74168E-05    0.42662E+02
    0.74242E-05    0.42703E+02
    0.74317E-05    0.42745E+02
    0.74391E-05    0.42786E+02
    0.74465E-05    0.42828E+02
    0.74540E-05    0.42869E+02
    0.74615E-05    0.42911E+02
    0.74689E-05    0.42953E+02
    0.74764E-05    0.42994E+02
    0.74839E-05    0.43036E+02
    0.74914E-05    0.43078E+02
    0.74989E-05    0.43120E+02
    0.75064E-05    0.43161E+02
    0.75139E-05    0.43203E+02
    0.75214E-05    0.43245E+02
    0.75289E-05    0.43287E+02
    0.75364E-05    0.43329E+02
    0.75440E-05    0.43371E+02
    0.75515E-05    0.43413E+02
    0.75591E-05    0.43455E+02
    0.75666E-05    0.43498E+02
    0.75742E-05    0.43540E+02
    0.75818E-05    0.43582E+02
    0.75894E-05    0.43624E+02
    0.75970E-05    0.43667E+02
    0.76046E-05    0.43709E+02
    0.76122E-05    0.43752E+02
    0.76198E-05    0.43794E+02
    0.76274E-05    0.43836E+02
    0.76351E-05    0.43879E+02
    0.76427E-05    0.43922E+02
    0.76503E-05    0.43964E+02
    0.76580E-05    0.44007E+02
    0.76657E-05    0.44050E+02
    0.76733E-05    0.44092E+02
    0.76810E-05    0.44135E+02
    0.76887E-05    0.44178E+02
    0.76964E-05    0.44221E+02
    0.77041E-05    0.44264E+02
    0.77118E-05    0.44307E+02
    0.77195E-05    0.44350E+02
    0.77272E-05    0.44393E+02
    0.77350E-05    0.44436E+02
    0.77427E-05    0.44479E+02
    0.77504E-05    0.44522E+02
    0.77582E-05    0.44565E+02
    0.77660E-05    0.44609E+02
    0.77737E-05    0.44652E+02
    0.77815E-05    0.44695E+02
    0.77893E-05    0.44739E+02
    0.77971E-05    0.44782E+02
    0.78049E-05    0.44825E+02
    0.78127E-05    0.44869E+02
    0.78205E-05    0.44913E+02
    0.78283E-05    0.44956E+02
    0.78362E-05    0.45000E+02
    0.78440E-05    0.45043E+02
    0.78519E-05    0.45087E+02
    0.78597E-05    0.45131E+02
    0.78676E-05    0.45175E+02
    0.78754E-05    0.45219E+02
    0.78833E-05    0.45262E+02
    0.78912E-05    0.45306E+02
    0.78991E-05    0.45350E+02
    0.79070E-05    0.45394E+02
    0.79149E-05    0.45438E+02
    0.79228E-05    0.45482E+02
    0.79308E-05    0.45527E+02
    0.79387E-05    0.45571E+02
    0.79466E-05    0.45615E+02
    0.79546E-05    0.45659E+02
    0.79626E-05    0.45704E+02
    0.79705E-05    0.45748E+02
    0.79785E-05    0.45792E+02
    0.79865E-05    0.45837E+02
    0.79945E-05    0.45881E+02
    0.80025E-05    0.45926E+02
    0.80105E-05    0.45970E+02
    0.80185E-05    0.46015E+02
    0.80265E-05    0.46060E+02
    0.80345E-05    0.46104E+02
    0.80426E-05    0.46149E+02
    0.80506E-05    0.46194E+02
    0.80587E-05    0.46239E+02
    0.80667E-05    0.46284E+02
    0.80748E-05    0.46328E+02
    0.80829E-05    0.46373E+02
    0.80910E-05    0.46418E+02
    0.80991E-05    0.46463E+02
    0.81072E-05    0.46509E+02
    0.81153E-05    0.46554E+02
    0.81234E-05    0.46599E+02
    0.81315E-05    0.46644E+02
    0.81397E-05    0.46689E+02
    0.81478E-05    0.46735E+02
    0.81560E-05    0.46780E+02
    0.81641E-05    0.46825E+02
    0.81723E-05    0.46871E+02
    0.81805E-05    0.46916E+02
    0.81887E-05    0.46962E+02
    0.81969E-05    0.47007E+02
    0.82051E-05    0.47053E+02
    0.82133E-05    0.47099E+02
    0.82215E-05    0.47144E+02
    0.82297E-05    0.47190E+02
    0.82379E-05    0.47236E+02
    0.82462E-05    0.47282E+02
    0.82544E-05    0.47328E+02
    0.82627E-05    0.47374E+02
    0.82710E-05    0.47420E+02
    0.82792E-05    0.47466E+02
    0.82875E-05    0.47512E+02
    0.82958E-05    0.47558E+02
    0.83041E-05    0.47604E+02
    0.83124E-05    0.47650E+02
    0.83207E-05    0.47696E+02
    0.83291E-05    0.47743E+02
    0.83374E-05    0.47789E+02
    0.83457E-05    0.47835E+02
    0.83541E-05    0.47882E+02
    0.83624E-05    0.47928E+02
    0.83708E-05    0.47975E+02
    0.83792E-05    0.48021E+02
    0.83876E-05    0.48068E+02
    0.83960E-05    0.48115E+02
    0.84044E-05    0.48161E+02
    0.84128E-05    0.48208E+02
    0.84212E-05    0.48255E+02
    0.84296E-05    0.48302E+02
    0.84380E-05    0.48349E+02
    0.84465E-05    0.48395E+02
    0.84549E-05    0.48442E+02
    0.84634E-05    0.48489E+02
    0.84719E-05    0.48537E+02
    0.84803E-05    0.48584E+02
    0.84888E-05    0.48631E+02
    0.84973E-05    0.48678E+02
    0.85058E-05    0.48725E+02
    0.85143E-05    0.48772E+02
    0.85228E-05    0.48820E+02
    0.85314E-05    0.48867E+02
    0.85399E-05    0.48915E+02
    0.85485E-05    0.48962E+02
    0.85570E-05    0.49010E+02
    0.85656E-05    0.49057E+02
    0.85741E-05    0.49105E+02
    0.85827E-05    0.49152E+02
    0.85913E-05    0.49200E+02
    0.85999E-05    0.49248E+02
    0.86085E-05    0.49296E+02
    0.86171E-05    0.49344E+02
    0.86257E-05    0.49391E+02
    0.86344E-05    0.49439E+02
    0.86430E-05    0.49487E+02
    0.86517E-05    0.49535E+02
    0.86603E-05    0.49583E+02
    0.86690E-05    0.49632E+02
    0.86776E-05    0.49680E+02
    0.86863E-05    0.49728E+02
    0.86950E-05    0.49776E+02
    0.87037E-05    0.49824E+02
    0.87124E-05    0.49873E+02
    0.87211E-05    0.49921E+02
    0.87299E-05    0.49970E+02
    0.87386E-05    0.50018E+02
    0.87473E-05    0.50067E+02
    0.87561E-05    0.50115E+02
    0.87649E-05    0.50164E+02
    0.87736E-05    0.50213E+02
    0.87824E-05    0.50261E+02
    0.87912E-05    0.50310E+02
    0.88000E-05    0.50359E+02
    0.88088E-05    0.50408E+02
    0.88176E-05    0.50457E+02
    0.88264E-05    0.50506E+02
    0.88353E-05    0.50555E+02
    0.88441E-05    0.50604E+02
    0.88529E-05    0.50653E+02
    0.88618E-05    0.50702E+02
    0.88707E-05    0.50751E+02
    0.88795E-05    0.50800E+02
    0.88884E-05    0.50850E+02
    0.88973E-05    0.50899E+02
    0.89062E-05    0.50949E+02
    0.89151E-05    0.50998E+02
    0.89241E-05    0.51047E+02
    0.89330E-05    0.51097E+02
    0.89419E-05    0.51147E+02
    0.89509E-05    0.51196E+02
    0.89598E-05    0.51246E+02
    0.89688E-05    0.51296E+02
    0.89778E-05    0.51345E+02
    0.89867E-05    0.51395E+02
    0.89957E-05    0.51445E+02
    0.90047E-05    0.51495E+02
    0.90137E-05    0.51545E+02
    0.90228E-05    0.51595E+02
    0.90318E-05    0.51645E+02
    0.90408E-05    0.51695E+02
    0.90499E-05    0.51745E+02
    0.90589E-05    0.51796E+02
    0.90680E-05    0.51846E+02
    0.90771E-05    0.51896E+02
    0.90861E-05    0.51947E+02
    0.90952E-05    0.51997E+02
    0.91043E-05    0.52047E+02
    0.91134E-05    0.52098E+02
    0.91226E-05    0.52149E+02
    0.91317E-05    0.52199E+02
    0.91408E-05    0.52250E+02
    0.91500E-05    0.52301E+02
    0.91591E-05    0.52351E+02
    0.91683E-05    0.52402E+02
    0.91775E-05    0.52453E+02
    0.91866E-05    0.52504E+02
    0.91958E-05    0.52555E+02
    0.92050E-05    0.52606E+02
    0.92142E-05    0.52657E+02
    0.92235E-05    0.52708E+02
    0.92327E-05    0.52759E+02
    0.92419E-05    0.52810E+02
    0.92512E-05    0.52862E+02
    0.92604E-05    0.52913E+02
    0.92697E-05    0.52964E+02
    0.92790E-05    0.53016E+02
    0.92882E-05    0.53067E+02
    0.92975E-05    0.53119E+02
    0.93068E-05    0.53170E+02
    0.93162E-05    0.53222E+02
    0.93255E-05    0.53273E+02
    0.93348E-05    0.53325E+02
    0.93441E-05    0.53377E+02
    0.93535E-05    0.53429E+02
    0.93629E-05    0.53480E+02
    0.93722E-05    0.53532E+02
    0.93816E-05    0.53584E+02
    0.93910E-05    0.53636E+02
    0.94004E-05    0.53688E+02
    0.94098E-05    0.53740E+02
    0.94192E-05    0.53793E+02
    0.94286E-05    0.53845E+02
    0.94381E-05    0.53897E+02
    0.94475E-05    0.53949E+02
    0.94570E-05    0.54002E+02
    0.94664E-05    0.54054E+02
    0.94759E-05    0.54107E+02
    0.94854E-05    0.54159E+02
    0.94949E-05    0.54212E+02
    0.95044E-05    0.54264E+02
    0.95139E-05    0.54317E+02
    0.95234E-05    0.54370E+02
    0.95329E-05    0.54422E+02
    0.95424E-05    0.54475E+02
    0.95520E-05    0.54528E+02
    0.95616E-05    0.54581E+02
    0.95711E-05    0.54634E+02
    0.95807E-05    0.54687E+02
    0.95903E-05    0.54740E+02
    0.95999E-05    0.54793E+02
    0.96095E-05    0.54846E+02
    0.96191E-05    0.54900E+02
    0.96287E-05    0.54953E+02
    0.96384E-05    0.55006E+02
    0.96480E-05    0.55060E+02
    0.96576E-05    0.55113E+02
    0.96673E-05    0.55166E+02
    0.96770E-05    0.55220E+02
    0.96867E-05    0.55274E+02
    0.96964E-05    0.55327E+02
    0.97061E-05    0.55381E+02
    0.97158E-05    0.55435E+02
    0.97255E-05    0.55488E+02
    0.97352E-05    0.55542E+02
    0.97450E-05    0.55596E+02
    0.97547E-05    0.55650E+02
    0.97645E-05    0.55704E+02
    0.97742E-05    0.55758E+02
    0.97840E-05    0.55812E+02
    0.97938E-05    0.55867E+02
    0.98036E-05    0.55921E+02
    0.98134E-05    0.55975E+02
    0.98232E-05    0.56029E+02
    0.98331E-05    0.56084E+02
    0.98429E-05    0.56138E+02
    0.98527E-05    0.56193E+02
    0.98626E-05    0.56247E+02
    0.98725E-05    0.56302E+02
    0.98823E-05    0.56356E+02
    0.98922E-05    0.56411E+02
    0.99021E-05    0.56466E+02
    0.99120E-05    0.56521E+02
    0.99220E-05    0.56575E+02
    0.99319E-05    0.56630E+02
    0.99418E-05    0.56685E+02
    0.99518E-05    0.56740E+02
    0.99617E-05    0.56795E+02
    0.99717E-05    0.56851E+02
    0.99817E-05    0.56906E+02
    0.99917E-05    0.56961E+02
    0.10002E-04    0.57016E+02
    0.10012E-04    0.57072E+02
    0.10022E-04    0.57127E+02
    0.10032E-04    0.57182E+02
    0.10042E-04    0.57238E+02
    0.10052E-04    0.57293E+02
    0.10062E-04    0.57349E+02
    0.10072E-04    0.57405E+02
    0.10082E-04    0.57460E+02
    0.10092E-04    0.57516E+02
    0.10102E-04    0.57572E+02
    0.10112E-04    0.57628E+02
    0.10122E-04    0.57684E+02
    0.10133E-04    0.57740E+02
    0.10143E-04    0.57796E+02
    0.10153E-04    0.57852E+02
    0.10163E-04    0.57908E+02
    0.10173E-04    0.57964E+02
    0.10183E-04    0.58020E+02
    0.10193E-04    0.58077E+02
    0.10204E-04    0.58133E+02
    0.10214E-04    0.58190E+02
    0.10224E-04    0.58246E+02
    0.10234E-04    0.58303E+02
    0.10245E-04    0.58359E+02
    0.10255E-04    0.58416E+02
    0.10265E-04    0.58472E+02
    0.10275E-04    0.58529E+02
    0.10286E-04    0.58586E+02
    0.10296E-04    0.58643E+02
    0.10306E-04    0.58700E+02
    0.10317E-04    0.58757E+02
    0.10327E-04    0.58814E+02
    0.10337E-04    0.58871E+02
    0.10348E-04    0.58928E+02
    0.10358E-04    0.58985E+02
    0.10368E-04    0.59042E+02
    0.10379E-04    0.59100E+02
    0.10389E-04    0.59157E+02
    0.10399E-04    0.59214E+02
    0.10410E-04    0.59272E+02
    0.10420E-04    0.59329E+02
    0.10431E-04    0.59387E+02
    0.10441E-04    0.59445E+02
    0.10452E-04    0.59502E+02
    0.10462E-04    0.59560E+02
    0.10472E-04    0.59618E+02
    0.10483E-04    0.59676E+02
    0.10493E-04    0.59734E+02
    0.10504E-04    0.59792E+02
    0.10514E-04    0.59850E+02
    0.10525E-04    0.59908E+02
    0.10535E-04    0.59966E+02
    0.10546E-04    0.60024E+02
    0.10557E-04    0.60082E+02
    0.10567E-04    0.60141E+02
    0.10578E-04    0.60199E+02
    0.10588E-04    0.60257E+02
    0.10599E-04    0.60316E+02
    0.10610E-04    0.60374E+02
    0.10620E-04    0.60433E+02
    0.10631E-04    0.60492E+02
    0.10641E-04    0.60550E+02
    0.10652E-04    0.60609E+02
    0.10663E-04    0.60668E+02
    0.10673E-04    0.60727E+02
    0.10684E-04    0.60786E+02
    0.10695E-04    0.60845E+02
    0.10705E-04    0.60904E+02
    0.10716E-04    0.60963E+02
    0.10727E-04    0.61022E+02
    0.10738E-04    0.61081E+02
    0.10748E-04    0.61141E+02
    0.10759E-04    0.61200E+02
    0.10770E-04    0.61259E+02
    0.10781E-04    0.61319E+02
    0.10791E-04    0.61378E+02
    0.10802E-04    0.61438E+02
    0.10813E-04    0.61497E+02
    0.10824E-04    0.61557E+02
    0.10835E-04    0.61617E+02
    0.10845E-04    0.61677E+02
    0.10856E-04    0.61736E+02
    0.10867E-04    0.61796E+02
    0.10878E-04    0.61856E+02
    0.10889E-04    0.61916E+02
    0.10900E-04    0.61976E+02
    0.10911E-04    0.62037E+02
    0.10922E-04    0.62097E+02
    0.10933E-04    0.62157E+02
    0.10944E-04    0.62217E+02
    0.10954E-04    0.62278E+02
    0.10965E-04    0.62338E+02
    0.10976E-04    0.62399E+02
    0.10987E-04    0.62459E+02
    0.10998E-04    0.62520E+02
    0.11009E-04    0.62581E+02
    0.11020E-04    0.62641E+02
    0.11031E-04    0.62702E+02
    0.11042E-04    0.62763E+02
    0.11054E-04    0.62824E+02
    0.11065E-04    0.62885E+02
    0.11076E-04    0.62946E+02
    0.11087E-04    0.63007E+02
    0.11098E-04    0.63068E+02
    0.11109E-04    0.63129E+02
    0.11120E-04    0.63191E+02
    0.11131E-04    0.63252E+02
    0.11142E-04    0.63313E+02
    0.11153E-04    0.63375E+02
    0.11165E-04    0.63436E+02
    0.11176E-04    0.63498E+02
    0.11187E-04    0.63559E+02
    0.11198E-04    0.63621E+02
    0.11209E-04    0.63683E+02
    0.11221E-04    0.63745E+02
    0.11232E-04    0.63806E+02
