9.024999999999999819e-04 5.914222780545680962e+02
9.207300000000000293e-04 6.033686804134986232e+02
9.393300000000000477e-04 6.155575495235428889e+02
9.583099999999999778e-04 6.279954385401364334e+02
9.776699999999999280e-04 6.406823474632792568e+02
9.974199999999999473e-04 6.536248294484068992e+02
1.017600000000000015e-03 6.668490971172614081e+02
1.038099999999999917e-03 6.802830657600521818e+02
1.059100000000000102e-03 6.940446921746183762e+02
1.080500000000000080e-03 7.080684448066048162e+02
1.102300000000000068e-03 7.223543236560115020e+02
1.124599999999999905e-03 7.369678602771936085e+02
1.147299999999999969e-03 7.518435231157960743e+02
1.170500000000000099e-03 7.670468437261739609e+02
1.194100000000000023e-03 7.825122905539719795e+02
1.218200000000000012e-03 7.983053951535455326e+02
1.242899999999999908e-03 8.144916890792494542e+02
1.268000000000000030e-03 8.309401092223737351e+02
1.293600000000000002e-03 8.477161871372734367e+02
1.319700000000000040e-03 8.648199228239484455e+02
1.346399999999999984e-03 8.823168478367539365e+02
1.373599999999999995e-03 9.001414306213348482e+02
1.401300000000000072e-03 9.182936711776911807e+02
1.429600000000000055e-03 9.367984505084958755e+02
1.458499999999999944e-03 9.545750275560556020e+02
1.487999999999999956e-03 9.726599941229708293e+02
1.518000000000000035e-03 9.909892205071214448e+02
1.548700000000000077e-03 1.009682038466285803e+03
1.580000000000000024e-03 1.028671182464918502e+03
1.611900000000000095e-03 1.047952673476560904e+03
1.644499999999999912e-03 1.067582955152577597e+03
1.677700000000000068e-03 1.087495535122539877e+03
1.711599999999999970e-03 1.107746648672797392e+03
1.746200000000000052e-03 1.128330051140465230e+03
1.781400000000000041e-03 1.149180769117810769e+03
1.817400000000000048e-03 1.170412258397991536e+03
1.854100000000000019e-03 1.191959173046107026e+03
1.891600000000000009e-03 1.213872897095473945e+03
1.929799999999999962e-03 1.236089622070802761e+03
1.968800000000000151e-03 1.258660646685917754e+03
2.008600000000000142e-03 1.281577026046254787e+03
2.049099999999999880e-03 1.304776725370603572e+03
2.090499999999999910e-03 1.328364969790067107e+03
2.132799999999999800e-03 1.352334544968641922e+03
2.175799999999999870e-03 1.376562551926580682e+03
2.219800000000000072e-03 1.401211338521533889e+03
2.264599999999999860e-03 1.426158944727103290e+03
2.310400000000000214e-03 1.451507622006406564e+03
2.357099999999999994e-03 1.477192081343986274e+03
2.404700000000000067e-03 1.503203003602677882e+03
2.453299999999999838e-03 1.529584669497236519e+03
2.502799999999999903e-03 1.556272775055357215e+03
2.553399999999999941e-03 1.583362732038959848e+03
2.605000000000000111e-03 1.610791405872738551e+03
2.657599999999999980e-03 1.638546075692848035e+03
2.711299999999999821e-03 1.666667813961436195e+03
2.765999999999999796e-03 1.695091850007075436e+03
2.821900000000000016e-03 1.723909053893896498e+03
2.878900000000000209e-03 1.753054451287936217e+03
2.937100000000000214e-03 1.782564465706201872e+03
2.996400000000000192e-03 1.812375069769568881e+03
3.056899999999999982e-03 1.842521957437650144e+03
3.118699999999999858e-03 1.873039375772177664e+03
3.181699999999999980e-03 1.903862010687717202e+03
3.246000000000000187e-03 1.935022613656585008e+03
3.311500000000000207e-03 1.966457205487825377e+03
3.378400000000000153e-03 1.998244105380044630e+03
3.446700000000000024e-03 2.030365472071688373e+03
3.516299999999999981e-03 2.062755835715708145e+03
3.587400000000000137e-03 2.095490380442041896e+03
3.659799999999999946e-03 2.128456593736169907e+03
3.733799999999999793e-03 2.161772903547859187e+03
3.809199999999999999e-03 2.195327415233464762e+03
3.886099999999999971e-03 2.229146086141970500e+03
3.964600000000000415e-03 2.263250215738119550e+03
4.044700000000000031e-03 2.297618734082800529e+03
4.126399999999999686e-03 2.332227454120536095e+03
4.209799999999999653e-03 2.367096821161314438e+03
4.294799999999999660e-03 2.402161338564902962e+03
4.381600000000000251e-03 2.437478408494419909e+03
4.470100000000000288e-03 2.472983981691613735e+03
4.560400000000000044e-03 2.508691417882694623e+03
4.652500000000000385e-03 2.544575851331857393e+03
4.746499999999999851e-03 2.580649520529756956e+03
4.842400000000000176e-03 2.616883818170651011e+03
4.940199999999999626e-03 2.653252796376923015e+03
5.040000000000000209e-03 2.689764405748135232e+03
5.141899999999999596e-03 2.726425116048648306e+03
5.245699999999999842e-03 2.763134190330046295e+03
5.351700000000000033e-03 2.799968066784455004e+03
5.459799999999999896e-03 2.836859371151220785e+03
5.570099999999999704e-03 2.873813201829913851e+03
5.682600000000000325e-03 2.910795285968554253e+03
5.797400000000000296e-03 2.947806649954460681e+03
5.914499999999999619e-03 2.984813687594763906e+03
6.034000000000000301e-03 3.021813684137690871e+03
6.155899999999999740e-03 3.058771710762790917e+03
6.280299999999999945e-03 3.095683290724836752e+03
6.407200000000000048e-03 3.132511168327104315e+03
6.536600000000000049e-03 3.169220117273065625e+03
6.668600000000000222e-03 3.205801029088438099e+03
6.803299999999999972e-03 3.242245129056103906e+03
6.940799999999999574e-03 3.278539510624401373e+03
7.080999999999999621e-03 3.314617532439032857e+03
7.224000000000000386e-03 3.350467283662942009e+03
7.369999999999999815e-03 3.386097965594358811e+03
7.518900000000000236e-03 3.421442986288500833e+03
7.670800000000000188e-03 3.456485812127463760e+03
7.825699999999999670e-03 3.491184129930615654e+03
7.983799999999999231e-03 3.525541138622246308e+03
8.145100000000000603e-03 3.559511546719288617e+03
8.309600000000000319e-03 3.593052394219390862e+03
8.477500000000000660e-03 3.626159965420330536e+03
8.648799999999999891e-03 3.658787607394094721e+03
8.823499999999999746e-03 3.690890501591129578e+03
9.001699999999999632e-03 3.722442055409624572e+03
9.183600000000000096e-03 3.753429494297801739e+03
9.369099999999999998e-03 3.783787715479029885e+03
9.558300000000000476e-03 3.813487637563695898e+03
9.751400000000000345e-03 3.842510430560598707e+03
9.948399999999999604e-03 3.870806765547973100e+03
1.014900000000000004e-02 3.898288772152346155e+03
1.035400000000000036e-02 3.925014031794627499e+03
1.056400000000000047e-02 3.951000520309828516e+03
1.077700000000000012e-02 3.975952544672772547e+03
1.099499999999999957e-02 4.000057729211997867e+03
1.121699999999999954e-02 4.023151865377077684e+03
1.144300000000000005e-02 4.045190446885369965e+03
1.167499999999999961e-02 4.066307127233566462e+03
1.191000000000000045e-02 4.086179197436241338e+03
1.215100000000000034e-02 4.105009424398474039e+03
1.239700000000000003e-02 4.122655535798635356e+03
1.264700000000000026e-02 4.138999061211930893e+03
1.290200000000000027e-02 4.154061367261548185e+03
1.316299999999999935e-02 4.167842748914606091e+03
1.342899999999999996e-02 4.180229931827195287e+03
1.370000000000000037e-02 4.191177292615331680e+03
1.397699999999999984e-02 4.200671710617722056e+03
1.425900000000000084e-02 4.208626291606437007e+03
1.454699999999999917e-02 4.215023241216289534e+03
1.484100000000000003e-02 4.219807162350173712e+03
1.514099999999999994e-02 4.222926521490590858e+03
1.544700000000000066e-02 4.224336395585039099e+03
1.575899999999999870e-02 4.223990550534799695e+03
1.607700000000000101e-02 4.221850734360111346e+03
1.640199999999999991e-02 4.217867783151536969e+03
1.673399999999999888e-02 4.211992405057526412e+03
1.707200000000000037e-02 4.204211483954915821e+03
1.741600000000000092e-02 4.194503150122486659e+03
1.776799999999999907e-02 4.182780846130598547e+03
1.812700000000000075e-02 4.169047744054826580e+03
1.849299999999999902e-02 4.153286379974628289e+03
1.886699999999999836e-02 4.135437292945057379e+03
1.924800000000000122e-02 4.115540563392095464e+03
1.963700000000000168e-02 4.093540618452559102e+03
2.003399999999999972e-02 4.069441974139902868e+03
2.043800000000000130e-02 4.043320736319716616e+03
2.085100000000000148e-02 4.015067832661824923e+03
2.127199999999999924e-02 3.984776978976819919e+03
2.170199999999999907e-02 3.952411167067740280e+03
2.214100000000000096e-02 3.918010937078258848e+03
2.258800000000000044e-02 3.881710958152349576e+03
2.304399999999999851e-02 3.843497024174070248e+03
2.350999999999999965e-02 3.803356021939637685e+03
2.398499999999999938e-02 3.761454628198395767e+03
2.446900000000000117e-02 3.717886730977743809e+03
2.496400000000000008e-02 3.672574098665876136e+03
2.546800000000000105e-02 3.625809310775992344e+03
2.598200000000000162e-02 3.577619825770806528e+03
2.650699999999999931e-02 3.528039617546333830e+03
2.704300000000000107e-02 3.477202811201525037e+03
2.758899999999999894e-02 3.425344989036816060e+03
2.814600000000000088e-02 3.372522109118937806e+03
2.871500000000000094e-02 3.318791685253907872e+03
2.929500000000000159e-02 3.264404881870393638e+03
2.988700000000000037e-02 3.209429717365057968e+03
3.048999999999999974e-02 3.154119471564348714e+03
3.110600000000000170e-02 3.098454052598312956e+03
3.173499999999999932e-02 3.042599736836774355e+03
3.237600000000000200e-02 2.986806171592742430e+03
3.302999999999999686e-02 2.931145247787216249e+03
3.369699999999999779e-02 2.875772084102769895e+03
3.437799999999999884e-02 2.820757367659919055e+03
3.507199999999999901e-02 2.766326302592953652e+03
3.578100000000000031e-02 2.712466046451094371e+03
3.650400000000000172e-02 2.659389028092587068e+03
3.724100000000000327e-02 2.607222191162218223e+03
3.799299999999999899e-02 2.556011617748475146e+03
3.876099999999999685e-02 2.505807581387527080e+03
3.954400000000000276e-02 2.456784835092496905e+03
4.034299999999999692e-02 2.408975816205458159e+03
4.115800000000000014e-02 2.362471822169803090e+03
4.198899999999999855e-02 2.317354236028072137e+03
4.283800000000000108e-02 2.273588485724724706e+03
4.370299999999999879e-02 2.231343636341298406e+03
4.458600000000000063e-02 2.190576050399945871e+03
4.548599999999999866e-02 2.151373623937779485e+03
4.640500000000000180e-02 2.113684942217141725e+03
4.734300000000000314e-02 2.077536345338611682e+03
4.829900000000000165e-02 2.042972016075928877e+03
4.927499999999999936e-02 2.009915773875680088e+03
5.027000000000000218e-02 1.978377325580878278e+03
5.128599999999999826e-02 1.948255627438501961e+03
5.232200000000000045e-02 1.919522777353846777e+03
5.337900000000000283e-02 1.892068777536770767e+03
5.445699999999999846e-02 1.865792972118942089e+03
5.555700000000000222e-02 1.840543304894966468e+03
5.668000000000000121e-02 1.816148563826202007e+03
5.782500000000000140e-02 1.792457119957401574e+03
5.899299999999999683e-02 1.769246516666836669e+03
6.018400000000000138e-02 1.746294186071635750e+03
6.140000000000000319e-02 1.723320597293590026e+03
6.264100000000000223e-02 1.700068211804439670e+03
6.390600000000000447e-02 1.676285490780859845e+03
6.519700000000000495e-02 1.651662583544507925e+03
6.651400000000000368e-02 1.625930107210499727e+03
6.785800000000000165e-02 1.598813197698600561e+03
6.922899999999999887e-02 1.570082581461746031e+03
7.062699999999999534e-02 1.539544684882166621e+03
7.205400000000000693e-02 1.507011978112865336e+03
7.351000000000000589e-02 1.472399342436813640e+03
7.499400000000000510e-02 1.435717670629078157e+03
7.650899999999999368e-02 1.396960897206310847e+03
7.805499999999999938e-02 1.356277548904252626e+03
7.963199999999999446e-02 1.313906639912690480e+03
8.124099999999999377e-02 1.270145397498471539e+03
8.288199999999999734e-02 1.225396320987792478e+03
8.455600000000000616e-02 1.180102037962324857e+03
8.626399999999999346e-02 1.134755956949782558e+03
8.800700000000000189e-02 1.089886119134627961e+03
8.978500000000000369e-02 1.046057706153305617e+03
9.159799999999999887e-02 1.003815827977421236e+03
9.344900000000000428e-02 9.636080913617221313e+02
9.533700000000000507e-02 9.259077707278133857e+02
9.726300000000000223e-02 8.910647395125787398e+02
9.922699999999999576e-02 8.593517718387003015e+02
1.012300000000000005e-01 8.309036255043797610e+02
1.032799999999999968e-01 8.056628348333973690e+02
1.053599999999999953e-01 7.837336430961731821e+02
1.074900000000000022e-01 7.646722701700095968e+02
1.096599999999999936e-01 7.482349226511440747e+02
1.118799999999999933e-01 7.338812424270079191e+02
1.141400000000000053e-01 7.211111862605924898e+02
1.164400000000000018e-01 7.092743817954823271e+02
1.188000000000000028e-01 6.975881284715223956e+02
1.212000000000000022e-01 6.854740855692656396e+02
1.236499999999999960e-01 6.722559173373625754e+02
1.261400000000000021e-01 6.574802159156669177e+02
1.286899999999999988e-01 6.406700304036361331e+02
1.312899999999999900e-01 6.217306919637932197e+02
1.339400000000000035e-01 6.007366471274991682e+02
1.366499999999999937e-01 5.779042775456821346e+02
1.394100000000000061e-01 5.538225491645904413e+02
1.422299999999999953e-01 5.290658239744466300e+02
1.451000000000000068e-01 5.044709874291963843e+02
1.480299999999999949e-01 4.807090181540361300e+02
1.510199999999999876e-01 4.584732772383086399e+02
1.540700000000000125e-01 4.383163047806802979e+02
1.571799999999999864e-01 4.205962573992789544e+02
1.603600000000000025e-01 4.054024160842376432e+02
1.635999999999999954e-01 3.926825238520914354e+02
1.668999999999999928e-01 3.820978987709727335e+02
1.702799999999999869e-01 3.730700382291288975e+02
1.737100000000000033e-01 3.650193111576709271e+02
1.772199999999999886e-01 3.571583300572175403e+02
1.807999999999999885e-01 3.488358459694971430e+02
1.844600000000000128e-01 3.394927175803173327e+02
1.881799999999999862e-01 3.288758238198403205e+02
1.919800000000000118e-01 3.169109602969202797e+02
1.958600000000000063e-01 3.038575801871998010e+02
1.998199999999999976e-01 2.902102512730163539e+02
2.038600000000000134e-01 2.765984907968098696e+02
2.079699999999999882e-01 2.636881323551777427e+02
2.121800000000000075e-01 2.519097244764300285e+02
2.164600000000000135e-01 2.416600685017707235e+02
2.208299999999999985e-01 2.329421576506096017e+02
2.253000000000000003e-01 2.255413118286157612e+02
2.298499999999999988e-01 2.190826676427697919e+02
2.344900000000000040e-01 2.130267594970376877e+02
2.392299999999999982e-01 2.068469334046714891e+02
2.440599999999999992e-01 2.001764465166008620e+02
2.489899999999999891e-01 1.928478582702298922e+02
2.540200000000000236e-01 1.849641648674234204e+02
2.591499999999999915e-01 1.768405092396615146e+02
2.643900000000000139e-01 1.688800888797960909e+02
2.697300000000000253e-01 1.614867148485494965e+02
2.751799999999999802e-01 1.548893252575009853e+02
2.807399999999999896e-01 1.491205369686486222e+02
2.864099999999999979e-01 1.440114592651732437e+02
2.921900000000000053e-01 1.392615007091266364e+02
2.980999999999999761e-01 1.345372922054265814e+02
3.041200000000000014e-01 1.296356289325560169e+02
3.102599999999999802e-01 1.245005739042567683e+02
3.165299999999999780e-01 1.192476683952873628e+02
3.229199999999999848e-01 1.141095211468560109e+02
3.294500000000000206e-01 1.092863514229112525e+02
3.361000000000000099e-01 1.049065612424417253e+02
3.428899999999999726e-01 1.009286598430036577e+02
3.498200000000000198e-01 9.721376754241492790e+01
3.568899999999999850e-01 9.359139640143555994e+01
3.640900000000000247e-01 8.995240982120837714e+01
3.714500000000000024e-01 8.627383561528320399e+01
3.789500000000000091e-01 8.265087813603736322e+01
3.866100000000000092e-01 7.918768642674382363e+01
3.944199999999999928e-01 7.595966964575099212e+01
4.023900000000000254e-01 7.295359762747062859e+01
4.105199999999999960e-01 7.009870399820530906e+01
4.188100000000000156e-01 6.731657322335965432e+01
4.272699999999999831e-01 6.456912678563138286e+01
4.359000000000000097e-01 6.187872324166408333e+01
4.447099999999999942e-01 5.929316105479518484e+01
4.536899999999999822e-01 5.684926586411367566e+01
4.628599999999999937e-01 5.453536913538826525e+01
4.722100000000000186e-01 5.231913693344077387e+01
4.817400000000000015e-01 5.016892091199400028e+01
4.914799999999999724e-01 4.807384248869274757e+01
5.014100000000000223e-01 4.605659294584199870e+01
5.115300000000000402e-01 4.413416098211035887e+01
5.218699999999999450e-01 4.230004294199070358e+01
5.324100000000000499e-01 4.054182970040295686e+01
5.431700000000000417e-01 3.884251676716263546e+01
5.541399999999999659e-01 3.720364894739675776e+01
5.653299999999999992e-01 3.563172593485818140e+01
5.767499999999999849e-01 3.412907970360831200e+01
5.884000000000000341e-01 3.268999772960975037e+01
6.002899999999999903e-01 3.130500316663749061e+01
6.124199999999999644e-01 2.997192044163344704e+01
6.247899999999999565e-01 2.869368863289502869e+01
6.374100000000000321e-01 2.747048259774008017e+01
6.502900000000000347e-01 2.629765664922924628e+01
6.634200000000000097e-01 2.517143374816885881e+01
6.768300000000000427e-01 2.408864111111548567e+01
6.905000000000000027e-01 2.305233043489036149e+01
7.044500000000000206e-01 2.205972754519617851e+01
7.186799999999999855e-01 2.110746470270301245e+01
7.331999999999999629e-01 2.019315475803984228e+01
7.480099999999999527e-01 1.931740716637314037e+01
7.631200000000000205e-01 1.847903613125023270e+01
7.785400000000000098e-01 1.767480421044636429e+01
7.942599999999999660e-01 1.690390508407821812e+01
8.103099999999999747e-01 1.616523784357618254e+01
8.266799999999999704e-01 1.545822532228521418e+01
8.433800000000000185e-01 1.478035038722835282e+01
8.604100000000000081e-01 1.413108387858786585e+01
8.778000000000000247e-01 1.350925275048261653e+01
8.955300000000000482e-01 1.291400652418819561e+01
9.136199999999999877e-01 1.234348003225831825e+01
9.320800000000000196e-01 1.179745568830192681e+01
9.509100000000000330e-01 1.127487653231727904e+01
9.701100000000000279e-01 1.077444411018447390e+01
9.897099999999999786e-01 1.029537950135385138e+01
1.009700000000000042e+00 9.837084610141296537e+00
1.030100000000000016e+00 9.398016311997478667e+00
1.050899999999999945e+00 8.978330881569034361e+00
1.072100000000000053e+00 8.577095777652747444e+00
1.093800000000000106e+00 8.191733864472801940e+00
1.115899999999999892e+00 7.823961060671658529e+00
1.138400000000000079e+00 7.472707458576094197e+00
1.161399999999999988e+00 7.136028288979314738e+00
1.184900000000000064e+00 6.813663615045839173e+00
1.208800000000000097e+00 6.506166187137650603e+00
1.233300000000000063e+00 6.210859063973284577e+00
1.258199999999999985e+00 5.929490246933288411e+00
1.283600000000000074e+00 5.660517072462224242e+00
1.309500000000000108e+00 5.403510477879867047e+00
1.336000000000000076e+00 5.157057735107050789e+00
1.362999999999999989e+00 4.921868905074727962e+00
1.390500000000000069e+00 4.697372799174714508e+00
1.418600000000000083e+00 4.482534576547009486e+00
1.447200000000000042e+00 4.277641521102663269e+00
1.476499999999999924e+00 4.081088752335447545e+00
1.506299999999999972e+00 3.893816675097092617e+00
1.536699999999999955e+00 3.714949230843421990e+00
1.567800000000000082e+00 3.543552101104991525e+00
1.599399999999999933e+00 3.380521094112016733e+00
1.631799999999999917e+00 3.223993184374919885e+00
1.664700000000000069e+00 3.075206508152691587e+00
1.698399999999999910e+00 2.932537013906706402e+00
1.732699999999999907e+00 2.796612571825655369e+00
1.767700000000000049e+00 2.666801369829678858e+00
1.803399999999999892e+00 2.542869388030924771e+00
1.839800000000000102e+00 2.424615838648016553e+00
1.877000000000000002e+00 2.311521310466118972e+00
1.914900000000000047e+00 2.203706741122201773e+00
1.953600000000000003e+00 2.100706533190176639e+00
1.993000000000000105e+00 2.002594826534260353e+00
2.033300000000000107e+00 1.908706265053646822e+00
2.074399999999999800e+00 1.819145942760782120e+00
2.116299999999999848e+00 1.733745584182911692e+00
2.158999999999999808e+00 1.652337792004823669e+00
2.202599999999999891e+00 1.574590674377054800e+00
2.247100000000000097e+00 1.500390663578718087e+00
2.292499999999999982e+00 1.429597204394938537e+00
2.338799999999999990e+00 1.362090667230099417e+00
2.386099999999999888e+00 1.297610611756772281e+00
2.434299999999999908e+00 1.236180614550958845e+00
2.483499999999999819e+00 1.177565971148166524e+00
2.533599999999999852e+00 1.121766841155570571e+00
2.584799999999999986e+00 1.068462524978859296e+00
2.637000000000000011e+00 1.017667863403281192e+00
2.690300000000000136e+00 9.691938182599163509e-01
2.744699999999999918e+00 9.229593934256674626e-01
2.800100000000000033e+00 8.789604570029833086e-01
2.856700000000000017e+00 8.369543336629932107e-01
2.914400000000000102e+00 7.969438078238805234e-01
2.973300000000000054e+00 7.587832235014706495e-01
3.033300000000000107e+00 7.224643198456980331e-01
3.094599999999999795e+00 6.878011520104851950e-01
3.157099999999999795e+00 6.547856215779216393e-01
3.220899999999999874e+00 6.233050560016891728e-01
3.286000000000000032e+00 5.933034963271833773e-01
3.352300000000000058e+00 5.647638547579000301e-01
3.420100000000000140e+00 5.375085435032517234e-01
3.489199999999999857e+00 5.115683102845458574e-01
3.559600000000000097e+00 4.868875272550837741e-01
3.631600000000000161e+00 4.633197414529736657e-01
3.704899999999999860e+00 4.409158867932475578e-01
3.779799999999999827e+00 4.195422091516736729e-01
3.856100000000000083e+00 3.992150602015274719e-01
3.934000000000000163e+00 3.798400617229744092e-01
4.013499999999999623e+00 3.613821977899151494e-01
4.094599999999999795e+00 3.438068266873276491e-01
4.177299999999999791e+00 3.270777828368765516e-01
4.261700000000000266e+00 3.111440123642195132e-01
4.347800000000000331e+00 2.959729914518813843e-01
4.435599999999999987e+00 2.815351352663327811e-01
4.525199999999999889e+00 2.677856099365775733e-01
4.616600000000000037e+00 2.546973271110562487e-01
4.709900000000000198e+00 2.422310960747500186e-01
4.804999999999999716e+00 2.303752907741588585e-01
4.902099999999999902e+00 2.190805673096453410e-01
5.001100000000000101e+00 2.083376936207137486e-01
5.102100000000000080e+00 1.981125681073399591e-01
5.205199999999999605e+00 1.883757106449997221e-01
5.310399999999999565e+00 1.791084732414066905e-01
5.417600000000000193e+00 1.702997566264112805e-01
5.527099999999999902e+00 1.619075082008145927e-01
5.638700000000000045e+00 1.539302337830263656e-01
5.752600000000000158e+00 1.463366654985786830e-01
5.868900000000000006e+00 1.391063378864864086e-01
5.987400000000000055e+00 1.322362166905571290e-01
6.108399999999999608e+00 1.256945472832892985e-01
6.231799999999999784e+00 1.194741173905531084e-01
6.357700000000000351e+00 1.135565029335953435e-01
6.486100000000000421e+00 1.079295519162976613e-01
6.617099999999999760e+00 1.025772163638207779e-01
6.750799999999999912e+00 9.748434837911607032e-02
6.887199999999999989e+00 9.264095736087869792e-02
7.026299999999999990e+00 8.803652827477577436e-02
7.168199999999999683e+00 8.365796994382940222e-02
7.312999999999999723e+00 7.949336067317788745e-02
7.460799999999999876e+00 7.553117251733566795e-02
7.611500000000000377e+00 7.176588616327039816e-02
7.765299999999999869e+00 6.818457006919453889e-02
7.922100000000000364e+00 6.478176038353475330e-02
8.082200000000000273e+00 6.154401013216158345e-02
8.245400000000000063e+00 5.846837206189942765e-02
8.412000000000000810e+00 5.554259009687419202e-02
8.581899999999999196e+00 5.276250734654069907e-02
8.755300000000000082e+00 5.011871711461470674e-02
8.932199999999999918e+00 4.760575101870088977e-02
9.112600000000000477e+00 4.521822002785827466e-02
9.296699999999999520e+00 4.294818383942962392e-02
9.484500000000000597e+00 4.079096497845895869e-02
9.676099999999999923e+00 3.874070243699235389e-02
9.871600000000000819e+00 3.679189428198673811e-02
1.007099999999999973e+01 3.494048301390643291e-02
1.027399999999999913e+01 3.318465447848778505e-02
1.048199999999999932e+01 3.150891514016525286e-02
1.069400000000000084e+01 2.991840128666341594e-02
1.091000000000000014e+01 2.840912433543879220e-02
1.113000000000000078e+01 2.697740374676495592e-02
1.135500000000000043e+01 2.561373148425621568e-02
